2.0399, 60, 7.7, 0.1451
2.0998, 59.4, 7.75, 0.14744
2.101, 59.45, 7.75, 0.1466
2.1023, 59.5, 7.75, 0.14642
2.1035, 59.55, 7.75, 0.1456
2.1047, 59.6, 7.75, 0.14476
2.1059, 59.65, 7.75, 0.14392
2.1071, 59.7, 7.75, 0.1431
2.1082, 59.75, 7.75, 0.14162
2.109, 59.8, 7.75, 0.14144
2.1101, 59.85, 7.75, 0.14062
2.1109, 59.9, 7.75, 0.1398
2.1117, 59.95, 7.75, 0.13962
2.1617, 60, 7.75, 0.14195
2.1624, 58.95, 7.8, 0.18646
2.1638, 59, 7.8, 0.18298
2.1652, 59.05, 7.8, 0.1462
2.1665, 59.1, 7.8, 0.14534
2.1677, 59.15, 7.8, 0.14452
2.169, 59.2, 7.8, 0.14432
2.1702, 59.25, 7.8, 0.1435
2.1714, 59.3, 7.8, 0.142
2.1723, 59.35, 7.8, 0.14182
2.1771, 59.6, 7.8, 0.14154
2.1779, 59.65, 7.8, 0.14071
2.1786, 59.7, 7.8, 0.14022
2.179, 59.75, 7.8, 0.13939
2.1798, 59.8, 7.8, 0.13889
2.2298, 60, 7.8, 0.17222
2.2318, 58.75, 7.85, 0.17728
2.2326, 58.8, 7.85, 0.1744
2.2352, 58.9, 7.85, 0.17202
2.2361, 58.95, 7.85, 0.16922
2.2374, 59, 7.85, 0.1664
2.2383, 59.05, 7.85, 0.14323
2.2391, 59.1, 7.85, 0.14272
2.24, 59.15, 7.85, 0.14189
2.2411, 59.2, 7.85, 0.14105
2.242, 59.25, 7.85, 0.14055
2.292, 60, 7.85, 0.15446
2.2987, 58.5, 7.9, 0.1735
2.2992, 58.55, 7.9, 0.17164
2.3005, 58.6, 7.9, 0.16879
2.3015, 58.65, 7.9, 0.16694
2.3024, 58.7, 7.9, 0.16412
2.3036, 58.75, 7.9, 0.16161
2.3129, 59.55, 7.9, 0.15962
2.3132, 59.6, 7.9, 0.15713
2.3134, 59.7, 7.9, 0.15283
2.3136, 60, 7.9, 0.14034
2.3636, 59.95, 7.9, 0.14279
2.3638, 59.8, 7.9, 0.14853
2.3639, 58.2, 7.95, 0.1719
2.3708, 58.6, 7.95, 0.17185
2.3716, 58.65, 7.95, 0.16963
2.3721, 58.7, 7.95, 0.16709
2.373, 58.75, 7.95, 0.16458
2.3734, 58.8, 7.95, 0.16204
2.3742, 58.85, 7.95, 0.15987
2.3747, 58.9, 7.95, 0.15769
2.3751, 58.95, 7.95, 0.15585
2.3758, 59, 7.95, 0.15335
2.3769, 60, 7.95, 0.12759
2.427, 59.95, 7.95, 0.12971
2.4272, 59.9, 7.95, 0.13182
2.4274, 59.85, 7.95, 0.13325
2.4276, 59.8, 7.95, 0.1354
2.4278, 59.75, 7.95, 0.13718
2.428, 59.7, 7.95, 0.13995
2.4282, 59.65, 7.95, 0.14141
2.4283, 57.7, 8, 0.17988
2.4326, 58.15, 8, 0.17761
2.4332, 58.2, 8, 0.17504
2.4341, 58.25, 8, 0.17316
2.435, 58.3, 8, 0.17025
2.4359, 58.35, 8, 0.16768
2.4364, 58.4, 8, 0.16581
2.4372, 58.45, 8, 0.1636
2.4377, 58.5, 8, 0.16106
2.4382, 58.55, 8, 0.15887
2.439, 60, 8, 0.12821
2.4393, 59.95, 8, 0.12807
2.4399, 59.9, 8, 0.12626
2.4402, 59.85, 8, 0.12549
2.4405, 59.8, 8, 0.12464
2.4905, 59.75, 8, 0.12536
2.4907, 59.7, 8, 0.1278
2.4913, 59.65, 8, 0.12924
2.4915, 59.55, 8, 0.1335
2.4919, 59.5, 8, 0.13496
2.4921, 59.4, 8, 0.13924
2.4924, 57.25, 8.05, 0.18645
2.4934, 57.7, 8.05, 0.18386
2.4944, 57.75, 8.05, 0.18159
2.4954, 57.8, 8.05, 0.17933
2.4964, 57.85, 8.05, 0.17674
2.497, 57.9, 8.05, 0.17413
2.4979, 57.95, 8.05, 0.17224
2.4988, 58, 8.05, 0.16967
2.4994, 58.05, 8.05, 0.16743
2.4996, 60, 8.05, 0.13356
2.5004, 59.95, 8.05, 0.13275
2.5007, 59.9, 8.05, 0.1323
2.5014, 59.85, 8.05, 0.13085
2.5021, 59.8, 8.05, 0.13006
2.5024, 59.75, 8.05, 0.12922
2.5031, 59.7, 8.05, 0.12713
2.5034, 59.65, 8.05, 0.12699
2.504, 59.6, 8.05, 0.1255
2.5043, 59.55, 8.05, 0.12469
2.5045, 59.5, 8.05, 0.12412
2.5545, 59.45, 8.05, 0.12591
2.5548, 59.4, 8.05, 0.12802
2.5553, 59, 8.05, 0.12847
2.5563, 58.9, 8.05, 0.13208
2.5564, 59.05, 8.05, 0.14133
2.5565, 57.35, 8.1, 0.18348
2.5567, 57.4, 8.1, 0.18154
2.5578, 57.45, 8.1, 0.17892
2.5588, 57.5, 8.1, 0.17665
2.5593, 60, 8.1, 0.1381
2.5601, 59.95, 8.1, 0.137
2.5609, 59.9, 8.1, 0.13588
2.5616, 59.85, 8.1, 0.13474
2.5624, 59.8, 8.1, 0.13428
2.5631, 59.75, 8.1, 0.13318
2.5642, 59.65, 8.1, 0.13158
2.5656, 59.55, 8.1, 0.12864
2.5659, 59.5, 8.1, 0.12816
2.5666, 59.45, 8.1, 0.12702
2.5669, 59.4, 8.1, 0.12654
2.5675, 59.35, 8.1, 0.12406
2.568, 59.25, 8.1, 0.12374
2.5686, 59.2, 8.1, 0.12326
2.6186, 59.15, 8.1, 0.12538
2.6188, 58.75, 8.1, 0.12582
2.6201, 58.7, 8.1, 0.12695
2.6202, 59.9, 8.15, 0.14211
2.6208, 59.85, 8.15, 0.14132
2.622, 59.8, 8.15, 0.13955
2.6228, 59.75, 8.15, 0.13844
2.6236, 59.7, 8.15, 0.13765
2.6243, 59.65, 8.15, 0.13683
2.6248, 59.6, 8.15, 0.13638
2.6255, 59.55, 8.15, 0.13527
2.6263, 59.5, 8.15, 0.13445
2.627, 59.45, 8.15, 0.13333
2.6277, 59.4, 8.15, 0.13184
2.6281, 59.35, 8.15, 0.13136
2.6287, 59.3, 8.15, 0.13056
2.6294, 59.25, 8.15, 0.12875
2.6297, 59.2, 8.15, 0.12826
2.6303, 59.15, 8.15, 0.12676
2.6306, 59.1, 8.15, 0.12662
2.6312, 59.05, 8.15, 0.12479
2.6812, 58.5, 8.15, 0.12732
2.6835, 58.45, 8.15, 0.12777
2.6836, 59.65, 8.2, 0.13996
2.6851, 59.55, 8.2, 0.13834
2.6859, 59.5, 8.2, 0.13788
2.6867, 59.45, 8.2, 0.13744
2.6875, 59.4, 8.2, 0.13628
2.6882, 59.35, 8.2, 0.13516
2.689, 59.3, 8.2, 0.13402
2.6894, 59.25, 8.2, 0.1335
2.6901, 59.2, 8.2, 0.13236
2.6908, 59.15, 8.2, 0.13122
2.6915, 59.1, 8.2, 0.13008
2.6918, 59.05, 8.2, 0.1296
2.6966, 58.2, 8.2, 0.1261
2.7467, 58.3, 8.2, 0.12645
2.7468, 59.4, 8.25, 0.14038
2.7473, 59.35, 8.25, 0.13924
2.7481, 59.3, 8.25, 0.1388
2.749, 59.25, 8.25, 0.13832
2.7497, 59.2, 8.25, 0.13718
2.7505, 59.15, 8.25, 0.13604
2.7513, 59.1, 8.25, 0.13488
2.752, 59.05, 8.25, 0.13372
2.7584, 58.4, 8.25, 0.13323
2.7586, 58.35, 8.25, 0.13311
2.7591, 58.3, 8.25, 0.13124
2.7593, 58.25, 8.25, 0.13009
2.7594, 58.2, 8.25, 0.12962
2.7596, 58.15, 8.25, 0.12842
2.7597, 58.1, 8.25, 0.12725
2.7598, 58.05, 8.25, 0.12641
2.7599, 58, 8.25, 0.12522
2.76, 57.95, 8.25, 0.12516
2.81, 59.15, 8.3, 0.14086
2.8103, 59.1, 8.3, 0.13971
2.8111, 59.05, 8.3, 0.13959
2.8192, 58.45, 8.3, 0.13957
2.8195, 58.4, 8.3, 0.13877
2.8201, 58.35, 8.3, 0.13795
2.8203, 58.3, 8.3, 0.13679
2.8206, 58.25, 8.3, 0.13562
2.8211, 58.2, 8.3, 0.1348
2.8213, 58.15, 8.3, 0.13398
2.8215, 58.1, 8.3, 0.13315
2.8221, 58.05, 8.3, 0.13198
2.8222, 58, 8.3, 0.13079
2.8224, 57.95, 8.3, 0.12995
2.8225, 57.65, 8.3, 0.12794
2.8226, 57.85, 8.3, 0.12793
2.8227, 57.8, 8.3, 0.12674
2.8228, 57.75, 8.3, 0.12626
2.8728, 57.7, 8.3, 0.12646
2.8729, 59.05, 8.35, 0.14248
2.8797, 58.4, 8.35, 0.14199
2.8804, 58.35, 8.35, 0.14082
2.8807, 58.3, 8.35, 0.1407
2.8814, 58.25, 8.35, 0.13921
2.882, 58.2, 8.35, 0.1384
2.8823, 58.15, 8.35, 0.13755
2.8829, 58.1, 8.35, 0.13638
2.8832, 58.05, 8.35, 0.13592
2.8834, 58, 8.35, 0.13473
2.884, 57.95, 8.35, 0.13355
2.8842, 57.9, 8.35, 0.13272
2.8843, 57.85, 8.35, 0.13221
2.8845, 57.8, 8.35, 0.13104
2.885, 57.75, 8.35, 0.12912
2.8851, 57.7, 8.35, 0.12866
2.8852, 57.45, 8.35, 0.1258
2.8855, 57.5, 8.35, 0.12386
2.9355, 59.05, 8.4, 0.14757
2.9392, 58.4, 8.4, 0.14709
2.94, 58.35, 8.4, 0.14593
2.9407, 58.3, 8.4, 0.14513
2.9414, 58.25, 8.4, 0.14395
2.9421, 58.2, 8.4, 0.1428
2.9425, 58.15, 8.4, 0.14232
2.9432, 58.1, 8.4, 0.1415
2.9438, 58.05, 8.4, 0.14034
2.9441, 58, 8.4, 0.13949
2.9448, 57.95, 8.4, 0.13868
2.945, 57.9, 8.4, 0.1375
2.9456, 57.85, 8.4, 0.13667
2.9459, 57.8, 8.4, 0.13584
2.9461, 57.75, 8.4, 0.13465
2.9466, 57.7, 8.4, 0.1338
2.9468, 57.65, 8.4, 0.13226
2.947, 57.6, 8.4, 0.13178
2.9472, 57.55, 8.4, 0.13058
2.9473, 57.5, 8.4, 0.12938
2.9478, 57.25, 8.4, 0.12496
2.9978, 57.3, 8.4, 0.1256
2.9981, 59.05, 8.45, 0.14964
2.999, 58.35, 8.45, 0.14937
2.9999, 58.3, 8.45, 0.14822
3.0006, 58.25, 8.45, 0.14741
3.0014, 58.2, 8.45, 0.14661
3.0022, 58.15, 8.45, 0.14545
3.0029, 58.1, 8.45, 0.14463
3.0033, 58.05, 8.45, 0.14379
3.004, 58, 8.45, 0.14297
3.0047, 57.95, 8.45, 0.14178
3.0054, 57.9, 8.45, 0.14096
3.0058, 57.85, 8.45, 0.14013
3.0064, 57.8, 8.45, 0.1386
3.0067, 57.75, 8.45, 0.13847
3.0073, 57.7, 8.45, 0.13694
3.0076, 57.65, 8.45, 0.13609
3.0082, 57.6, 8.45, 0.13526
3.0084, 57.55, 8.45, 0.13404
3.0086, 57.5, 8.45, 0.13392
3.0092, 57.45, 8.45, 0.132
3.0094, 57.4, 8.45, 0.1315
3.0095, 57.35, 8.45, 0.13031
3.0097, 57.3, 8.45, 0.12945
3.0098, 57.25, 8.45, 0.12894
3.0102, 57.05, 8.45, 0.1244
3.0602, 57.1, 8.45, 0.12458
3.0605, 58.2, 8.5, 0.15046
3.0611, 58.15, 8.5, 0.14931
3.0619, 58.1, 8.5, 0.14812
3.0627, 58.05, 8.5, 0.14729
3.0635, 58, 8.5, 0.1465
3.0643, 57.95, 8.5, 0.14533
3.065, 57.9, 8.5, 0.14451
3.0654, 57.85, 8.5, 0.14401
3.0661, 57.8, 8.5, 0.14283
3.0668, 57.75, 8.5, 0.14166
3.0672, 57.7, 8.5, 0.14152
3.0679, 57.65, 8.5, 0.14069
3.0685, 57.6, 8.5, 0.1388
3.0688, 57.55, 8.5, 0.1383
3.0695, 57.5, 8.5, 0.13746
3.0697, 57.45, 8.5, 0.13662
3.0703, 57.4, 8.5, 0.13507
3.0706, 57.35, 8.5, 0.13421
3.0708, 57.3, 8.5, 0.13372
3.0713, 57.25, 8.5, 0.13179
3.0715, 57.2, 8.5, 0.13165
3.0717, 57.15, 8.5, 0.13041
3.0718, 57.1, 8.5, 0.12991
3.072, 57.05, 8.5, 0.12871
3.0724, 56.8, 8.5, 0.12408
3.1224, 56.85, 8.5, 0.12453
3.1227, 58, 8.55, 0.15082
3.1229, 57.95, 8.55, 0.14965
3.1238, 57.9, 8.55, 0.14917
3.1246, 57.85, 8.55, 0.14835
3.1254, 57.8, 8.55, 0.14751
3.1262, 57.75, 8.55, 0.14633
3.1269, 57.7, 8.55, 0.1455
3.1277, 57.65, 8.55, 0.14468
3.128, 57.6, 8.55, 0.14383
3.1288, 57.55, 8.55, 0.143
3.1295, 57.5, 8.55, 0.1418
3.1298, 57.45, 8.55, 0.1406
3.1305, 57.4, 8.55, 0.13977
3.1308, 57.35, 8.55, 0.13927
3.1314, 57.3, 8.55, 0.13771
3.1317, 57.25, 8.55, 0.13687
3.1323, 57.2, 8.55, 0.136
3.1325, 57.15, 8.55, 0.13515
3.1331, 57.1, 8.55, 0.13429
3.1333, 57.05, 8.55, 0.13343
3.1337, 56.95, 8.55, 0.13136
3.1342, 56.9, 8.55, 0.13012
3.1343, 56.85, 8.55, 0.1289
3.1344, 56.8, 8.55, 0.12837
3.1346, 56.7, 8.55, 0.12591
3.1347, 56.65, 8.55, 0.12467
3.1348, 56.6, 8.55, 0.12376
3.1848, 56.5, 8.55, 0.12705
3.1849, 57.8, 8.6, 0.15047
3.185, 57.75, 8.6, 0.14932
3.1858, 57.7, 8.6, 0.14847
3.1866, 57.65, 8.6, 0.14727
3.1874, 57.6, 8.6, 0.14643
3.1882, 57.55, 8.6, 0.14525
3.1886, 57.5, 8.6, 0.1451
3.1894, 57.45, 8.6, 0.14392
3.1901, 57.4, 8.6, 0.14308
3.1908, 57.35, 8.6, 0.14188
3.1912, 57.3, 8.6, 0.14102
3.1919, 57.25, 8.6, 0.14017
3.1922, 57.2, 8.6, 0.13971
3.1929, 57.15, 8.6, 0.13847
3.1931, 57.1, 8.6, 0.13763
3.1938, 57.05, 8.6, 0.13678
3.194, 57, 8.6, 0.13517
3.1946, 56.95, 8.6, 0.13432
3.1948, 56.9, 8.6, 0.1331
3.1951, 56.85, 8.6, 0.13296
3.1956, 56.8, 8.6, 0.13099
3.1958, 56.75, 8.6, 0.13049
3.1959, 56.7, 8.6, 0.12961
3.1961, 56.65, 8.6, 0.12837
3.1962, 56.6, 8.6, 0.12788
3.1963, 56.55, 8.6, 0.12662
3.1964, 56.5, 8.6, 0.12571
3.1965, 56.45, 8.6, 0.12448
3.1966, 56.4, 8.6, 0.12323
3.2466, 56.25, 8.6, 0.12715
3.2467, 57.6, 8.65, 0.15073
3.2468, 57.55, 8.65, 0.14988
3.2476, 57.5, 8.65, 0.14905
3.2484, 57.45, 8.65, 0.1482
3.2492, 57.4, 8.65, 0.14701
3.25, 57.35, 8.65, 0.14617
3.2504, 57.3, 8.65, 0.14532
3.2512, 57.25, 8.65, 0.1441
3.252, 57.2, 8.65, 0.14326
3.2527, 57.15, 8.65, 0.1424
3.253, 57.1, 8.65, 0.14191
3.2537, 57.05, 8.65, 0.14072
3.254, 57, 8.65, 0.13984
3.2547, 56.95, 8.65, 0.13861
3.255, 56.9, 8.65, 0.13777
3.2556, 56.85, 8.65, 0.13691
3.2559, 56.8, 8.65, 0.13567
3.2565, 56.75, 8.65, 0.1348
3.2567, 56.7, 8.65, 0.13392
3.2569, 56.65, 8.65, 0.13306
3.2575, 56.6, 8.65, 0.13219
3.2577, 56.55, 8.65, 0.13094
3.2578, 56.5, 8.65, 0.13006
3.258, 56.45, 8.65, 0.12918
3.2581, 56.4, 8.65, 0.12792
3.2582, 56.35, 8.65, 0.12668
3.2583, 56.3, 8.65, 0.12617
3.2584, 56.2, 8.65, 0.12401
3.3085, 56.05, 8.65, 0.1279
3.3086, 57.4, 8.7, 0.14989
3.3087, 57.35, 8.7, 0.14903
3.3096, 57.3, 8.7, 0.14782
3.31, 57.25, 8.7, 0.14769
3.3108, 57.2, 8.7, 0.14685
3.3116, 57.15, 8.7, 0.14601
3.3124, 57.1, 8.7, 0.14481
3.3132, 57.05, 8.7, 0.14392
3.3136, 57, 8.7, 0.14273
3.3143, 56.95, 8.7, 0.1415
3.315, 56.9, 8.7, 0.14063
3.3154, 56.85, 8.7, 0.14014
3.316, 56.8, 8.7, 0.13854
3.3163, 56.75, 8.7, 0.13841
3.317, 56.7, 8.7, 0.13718
3.3173, 56.65, 8.7, 0.13632
3.3179, 56.6, 8.7, 0.13468
3.3181, 56.55, 8.7, 0.13383
3.3184, 56.5, 8.7, 0.1337
3.3189, 56.45, 8.7, 0.1317
3.3191, 56.4, 8.7, 0.1312
3.3193, 56.35, 8.7, 0.13031
3.3195, 56.3, 8.7, 0.12904
3.3196, 56.25, 8.7, 0.12889
3.3201, 55.95, 8.7, 0.12377
3.3204, 56.05, 8.7, 0.12345
3.3205, 56, 8.7, 0.12254
3.3705, 57.15, 8.75, 0.14901
3.3713, 57.1, 8.75, 0.14777
3.3721, 57.05, 8.75, 0.14694
3.3726, 57, 8.75, 0.14644
3.3734, 56.95, 8.75, 0.14557
3.3741, 56.9, 8.75, 0.14436
3.3749, 56.85, 8.75, 0.14276
3.3753, 56.8, 8.75, 0.14264
3.376, 56.75, 8.75, 0.1414
3.3767, 56.7, 8.75, 0.14052
3.3771, 56.65, 8.75, 0.13964
3.3778, 56.6, 8.75, 0.1388
3.3781, 56.55, 8.75, 0.13792
3.3787, 56.5, 8.75, 0.13631
3.379, 56.45, 8.75, 0.13616
3.3796, 56.4, 8.75, 0.13415
3.3799, 56.35, 8.75, 0.13403
3.3801, 56.3, 8.75, 0.13278
3.3807, 56.25, 8.75, 0.1319
3.3809, 56.2, 8.75, 0.13065
3.381, 56.15, 8.75, 0.12937
3.3812, 56.1, 8.75, 0.12921
3.3813, 56.05, 8.75, 0.12796
3.3816, 55.95, 8.75, 0.12578
3.3817, 55.9, 8.75, 0.12487
3.3818, 55.8, 8.75, 0.12344
3.4318, 55.75, 8.75, 0.12403
3.4319, 57, 8.8, 0.14993
3.4322, 56.95, 8.8, 0.14871
3.4331, 56.9, 8.8, 0.14784
3.4336, 56.85, 8.8, 0.14699
3.4344, 56.8, 8.8, 0.1465
3.4352, 56.75, 8.8, 0.14562
3.436, 56.7, 8.8, 0.1444
3.4364, 56.65, 8.8, 0.14389
3.4371, 56.6, 8.8, 0.14265
3.4379, 56.55, 8.8, 0.14141
3.4382, 56.5, 8.8, 0.14054
3.4389, 56.45, 8.8, 0.14003
3.4392, 56.4, 8.8, 0.13878
3.4399, 56.35, 8.8, 0.13753
3.4402, 56.3, 8.8, 0.13665
3.4408, 56.25, 8.8, 0.13577
3.4411, 56.2, 8.8, 0.13451
3.4413, 56.15, 8.8, 0.13399
3.4421, 56.05, 8.8, 0.13221
3.4423, 56, 8.8, 0.13094
3.4425, 55.95, 8.8, 0.13005
3.4427, 55.9, 8.8, 0.12914
3.4432, 55.85, 8.8, 0.12823
3.4433, 55.6, 8.8, 0.12257
3.4933, 55.65, 8.8, 0.12386
3.4936, 56.8, 8.85, 0.14961
3.4946, 56.7, 8.85, 0.14751
3.4955, 56.65, 8.85, 0.14629
3.4963, 56.6, 8.85, 0.14468
3.4967, 56.55, 8.85, 0.14453
3.4975, 56.5, 8.85, 0.14328
3.4983, 56.45, 8.85, 0.1424
3.4987, 56.4, 8.85, 0.14227
3.4994, 56.35, 8.85, 0.14028
3.4997, 56.3, 8.85, 0.14014
3.5005, 56.25, 8.85, 0.13927
3.5008, 56.2, 8.85, 0.13799
3.5014, 56.15, 8.85, 0.13712
3.5017, 56.1, 8.85, 0.13621
3.5024, 56.05, 8.85, 0.13495
3.5029, 55.95, 8.85, 0.13353
3.5035, 55.9, 8.85, 0.13189
3.5037, 55.85, 8.85, 0.13059
3.5039, 55.8, 8.85, 0.13045
3.504, 55.75, 8.85, 0.12918
3.5042, 55.7, 8.85, 0.12791
3.5043, 55.65, 8.85, 0.12701
3.5046, 55.5, 8.85, 0.12426
3.5047, 55.45, 8.85, 0.12294
3.5547, 55.4, 8.85, 0.12301
3.5548, 55.3, 8.85, 0.12573
3.5549, 56.6, 8.9, 0.14923
3.5554, 56.55, 8.9, 0.14835
3.5563, 56.5, 8.9, 0.14749
3.5571, 56.45, 8.9, 0.14586
3.5579, 56.4, 8.9, 0.14536
3.5583, 56.35, 8.9, 0.14447
3.5591, 56.3, 8.9, 0.14396
3.5599, 56.25, 8.9, 0.14271
3.5603, 56.2, 8.9, 0.14183
3.561, 56.15, 8.9, 0.14056
3.5614, 56.1, 8.9, 0.14005
3.5621, 56.05, 8.9, 0.13841
3.5624, 56, 8.9, 0.13789
